,timestamp,authentication_id,data_0,data_1,data_2,data_3,data_4,data_5,data_6
52,1754490485.84445,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1754490485.8447096,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,1754490485.8497198,162.0,205.0,203.0,184.0,56.0,200.0,9.0,125.0
55,1754490485.8564332,152.0,239.0,90.0,191.0,197.0,228.0,19.0,98.0
56,1754490485.858842,67.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0
57,1754490485.8590162,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1754490485.859274,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,1754490485.859529,646.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
60,1754490485.8597744,656.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
61,1754490485.8635287,67.0,34.0,151.0,106.0,192.0,121.0,107.0,103.0
62,1754490485.8739452,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1754490485.874093,67.0,0.0,0.0,0.0,250.0,6.0,0.0,0.0
64,1754490485.8744082,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1754490485.8762512,162.0,3.0,154.0,124.0,251.0,131.0,137.0,152.0
66,1754490485.883509,152.0,135.0,226.0,106.0,212.0,38.0,3.0,8.0
67,1754490485.8895562,67.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0
68,1754490485.8897736,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1754490485.889984,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1754490485.8904917,67.0,233.0,235.0,245.0,43.0,12.0,192.0,28.0
71,1754490485.8973362,162.0,185.0,40.0,240.0,196.0,249.0,202.0,35.0
72,1754490485.9036849,152.0,219.0,84.0,143.0,154.0,239.0,252.0,214.0
73,1754490485.9043763,67.0,0.0,0.0,0.0,130.0,3.0,0.0,0.0
74,1754490485.9045994,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1754490485.9048133,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1754490485.9105682,67.0,2.0,53.0,38.0,4.0,245.0,150.0,192.0
77,1754490485.917575,162.0,182.0,233.0,47.0,86.0,207.0,55.0,50.0
78,1754490485.9190958,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1754490485.9192655,67.0,0.0,0.0,0.0,83.0,2.0,0.0,0.0
80,1754490485.9195151,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1754490485.9243863,152.0,214.0,58.0,160.0,255.0,132.0,248.0,187.0
82,1754490485.9330199,67.0,198.0,156.0,28.0,81.0,130.0,124.0,101.0
83,1754490485.933862,67.0,0.0,0.0,0.0,83.0,1.0,0.0,0.0
84,1754490485.934059,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1754490485.934311,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86,1754490485.9398532,162.0,1.0,217.0,127.0,76.0,224.0,96.0,165.0
87,1754490485.9489174,152.0,107.0,101.0,18.0,118.0,116.0,9.0,197.0
88,1754490485.9500308,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1754490485.950244,67.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0
90,1754490485.9504867,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
91,1754490485.9558198,67.0,35.0,90.0,154.0,21.0,170.0,244.0,81.0
92,1754490485.9626503,162.0,230.0,190.0,68.0,31.0,85.0,235.0,11.0
93,1754490485.9649992,67.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
94,1754490485.965286,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1754490485.9655302,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1754490485.9658256,646.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
97,1754490485.9660285,656.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
98,1754490485.9711366,162.0,192.0,34.0,151.0,103.0,130.0,169.0,70.0
99,1754490485.979443,67.0,31.0,195.0,196.0,157.0,48.0,176.0,134.0
100,1754490485.9810266,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1754490485.981208,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1754490485.981454,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1754490485.9881468,152.0,255.0,149.0,132.0,133.0,25.0,69.0,158.0
104,1754490485.9951904,646.0,87.0,52.0,100.0,192.0,85.0,116.0,134.0
105,1754490485.996474,67.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
106,1754490485.9966636,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1754490485.9969218,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108,1754490486.002395,656.0,130.0,130.0,178.0,188.0,42.0,136.0,239.0
109,1754490486.0122993,67.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0
110,1754490486.0125544,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1754490486.012741,67.0,110.0,22.0,72.0,193.0,49.0,184.0,247.0
112,1754490486.0130048,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1754490486.0208066,152.0,232.0,106.0,6.0,47.0,119.0,133.0,164.0
114,1754490486.0277476,67.0,0.0,0.0,0.0,97.0,1.0,0.0,0.0
115,1754490486.0279205,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1754490486.0281765,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1754490486.0303414,162.0,190.0,155.0,100.0,217.0,213.0,234.0,198.0
118,1754490486.0398977,152.0,4.0,250.0,3.0,184.0,211.0,43.0,79.0
119,1754490486.041941,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1754490486.0421464,67.0,0.0,0.0,0.0,101.0,2.0,0.0,0.0
121,1754490486.042404,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
122,1754490486.048678,67.0,196.0,58.0,37.0,102.0,126.0,4.0,106.0
123,1754490486.0558937,162.0,52.0,191.0,218.0,24.0,158.0,62.0,166.0
124,1754490486.0571725,67.0,0.0,0.0,0.0,201.0,3.0,0.0,0.0
125,1754490486.0573525,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1754490486.057608,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1754490486.0632384,67.0,82.0,241.0,140.0,47.0,142.0,103.0,129.0
128,1754490486.072197,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1754490486.0724025,67.0,0.0,0.0,0.0,96.0,5.0,0.0,0.0
130,1754490486.0726607,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1754490486.0729344,646.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
132,1754490486.0731616,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1754490486.0733824,152.0,104.0,82.0,148.0,51.0,35.0,27.0,0.0
134,1754490486.08074,162.0,133.0,55.0,29.0,170.0,96.0,5.0,206.0
135,1754490486.0874884,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1754490486.0876615,67.0,0.0,0.0,0.0,59.0,7.0,0.0,0.0
137,1754490486.087914,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1754490486.0881383,152.0,28.0,56.0,252.0,37.0,37.0,84.0,189.0
139,1754490486.0972574,67.0,126.0,165.0,155.0,132.0,180.0,117.0,58.0
140,1754490486.1021194,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141,1754490486.1023204,67.0,0.0,0.0,0.0,90.0,9.0,0.0,0.0
142,1754490486.1025774,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1754490486.103733,162.0,235.0,121.0,110.0,132.0,16.0,240.0,173.0
144,1754490486.1092446,162.0,165.0,156.0,135.0,16.0,54.0,42.0,188.0
145,1754490486.1157844,67.0,224.0,189.0,200.0,21.0,17.0,70.0,206.0
146,1754490486.1189854,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1754490486.1192036,67.0,0.0,0.0,0.0,232.0,11.0,0.0,0.0
148,1754490486.1194541,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1754490486.1234374,152.0,100.0,234.0,166.0,74.0,39.0,40.0,252.0
150,1754490486.1302483,67.0,84.0,193.0,20.0,104.0,80.0,43.0,96.0
151,1754490486.1335053,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1754490486.1337159,67.0,0.0,0.0,0.0,144.0,14.0,0.0,0.0
153,1754490486.1343963,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1754490486.1366532,152.0,68.0,89.0,224.0,19.0,208.0,33.0,177.0
155,1754490486.1452923,162.0,204.0,242.0,248.0,78.0,241.0,221.0,72.0
156,1754490486.1485949,67.0,0.0,0.0,0.0,119.0,17.0,0.0,0.0
157,1754490486.148772,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1754490486.149012,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
159,1754490486.1520498,67.0,162.0,224.0,148.0,32.0,165.0,23.0,241.0
160,1754490486.159208,152.0,99.0,244.0,29.0,96.0,54.0,123.0,125.0
161,1754490486.1636708,67.0,0.0,0.0,0.0,158.0,20.0,0.0,0.0
162,1754490486.1638823,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1754490486.1641262,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1754490486.1656682,67.0,34.0,73.0,64.0,198.0,46.0,143.0,213.0
165,1754490486.1721146,162.0,125.0,0.0,202.0,14.0,61.0,160.0,22.0
166,1754490486.1786718,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1754490486.1788735,67.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
168,1754490486.1791377,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1754490486.179381,646.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
170,1754490486.179641,656.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
171,1754490486.1798587,67.0,134.0,112.0,90.0,239.0,191.0,90.0,71.0
172,1754490486.1876478,67.0,94.0,139.0,255.0,3.0,115.0,219.0,178.0
173,1754490486.1937153,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1754490486.1939352,67.0,0.0,0.0,0.0,157.0,27.0,0.0,0.0
175,1754490486.1941774,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1754490486.195581,152.0,17.0,133.0,226.0,12.0,101.0,141.0,68.0
177,1754490486.2021902,152.0,15.0,178.0,209.0,102.0,212.0,113.0,34.0
178,1754490486.2090342,67.0,178.0,142.0,153.0,168.0,45.0,16.0,81.0
179,1754490486.210044,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1754490486.210222,67.0,0.0,0.0,0.0,115.0,31.0,0.0,0.0
181,1754490486.2104728,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1754490486.2153792,67.0,152.0,146.0,72.0,161.0,34.0,183.0,38.0
183,1754490486.2220194,67.0,208.0,18.0,69.0,18.0,46.0,107.0,106.0
184,1754490486.2239432,67.0,0.0,0.0,0.0,127.0,35.0,0.0,0.0
185,1754490486.2241585,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1754490486.2244031,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1754490486.228633,152.0,147.0,150.0,193.0,239.0,31.0,45.0,72.0
188,1754490486.2352452,67.0,37.0,236.0,248.0,101.0,0.0,46.0,207.0
189,1754490486.2390554,67.0,0.0,0.0,0.0,190.0,39.0,0.0,0.0
190,1754490486.23927,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1754490486.2395191,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
192,1754490486.2418787,152.0,61.0,236.0,35.0,22.0,15.0,134.0,50.0
193,1754490486.2485907,152.0,238.0,242.0,6.0,80.0,37.0,101.0,122.0
194,1754490486.2546942,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1754490486.2548745,67.0,0.0,0.0,0.0,125.0,44.0,0.0,0.0
196,1754490486.2551384,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1754490486.255352,67.0,215.0,173.0,248.0,166.0,104.0,204.0,13.0
198,1754490486.261875,162.0,81.0,181.0,113.0,250.0,96.0,199.0,25.0
199,1754490486.2686298,67.0,176.0,63.0,219.0,191.0,132.0,219.0,96.0
200,1754490486.2697003,67.0,0.0,0.0,0.0,33.0,49.0,0.0,0.0
201,1754490486.2699049,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1754490486.270641,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,1754490486.275157,152.0,99.0,132.0,26.0,68.0,66.0,60.0,56.0
204,1754490486.2814944,67.0,251.0,159.0,121.0,232.0,162.0,127.0,193.0
205,1754490486.2849336,67.0,0.0,0.0,0.0,240.0,53.0,0.0,0.0
206,1754490486.285136,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1754490486.285405,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1754490486.285654,646.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
209,1754490486.285912,656.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
210,1754490486.2883615,152.0,70.0,52.0,158.0,238.0,129.0,199.0,16.0
211,1754490486.2945263,67.0,216.0,128.0,117.0,199.0,91.0,64.0,12.0
212,1754490486.300593,67.0,0.0,0.0,0.0,234.0,58.0,0.0,0.0
213,1754490486.300795,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1754490486.3017707,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
215,1754490486.302213,162.0,204.0,18.0,183.0,33.0,227.0,203.0,10.0
216,1754490486.3024383,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1754490486.30753,67.0,52.0,130.0,153.0,72.0,37.0,138.0,225.0
218,1754490486.3139954,67.0,210.0,233.0,72.0,225.0,187.0,108.0,31.0
219,1754490486.3156636,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1754490486.315854,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1754490486.3161035,67.0,0.0,0.0,0.0,98.0,64.0,0.0,0.0
222,1754490486.3207624,152.0,61.0,213.0,76.0,87.0,45.0,139.0,90.0
223,1754490486.3271844,67.0,146.0,200.0,208.0,207.0,184.0,242.0,237.0
224,1754490486.329954,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225,1754490486.3301387,67.0,0.0,0.0,0.0,77.0,69.0,0.0,0.0
226,1754490486.33039,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1754490486.33486,152.0,105.0,34.0,78.0,139.0,214.0,194.0,10.0
228,1754490486.342503,4.0,37.0,104.0,37.0,36.0,94.0,164.0,73.0
229,1754490486.3453705,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1754490486.3455746,67.0,0.0,0.0,0.0,15.0,75.0,0.0,0.0
231,1754490486.345815,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
232,1754490486.34973,162.0,99.0,146.0,141.0,203.0,50.0,14.0,228.0
233,1754490486.356582,67.0,89.0,102.0,121.0,19.0,16.0,181.0,45.0
234,1754490486.360178,67.0,0.0,0.0,0.0,147.0,80.0,0.0,0.0
235,1754490486.360384,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,1754490486.3606322,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237,1754490486.3632698,152.0,222.0,161.0,9.0,232.0,25.0,228.0,185.0
238,1754490486.369667,67.0,74.0,94.0,58.0,175.0,127.0,55.0,34.0
239,1754490486.3761027,67.0,0.0,0.0,0.0,146.0,86.0,0.0,0.0
240,1754490486.3763442,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1754490486.376638,162.0,198.0,4.0,7.0,43.0,243.0,250.0,33.0
242,1754490486.3769045,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1754490486.3829231,4.0,169.0,108.0,64.0,124.0,223.0,111.0,242.0
244,1754490486.3894722,4.0,20.0,114.0,175.0,28.0,201.0,100.0,49.0
245,1754490486.3921015,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1754490486.392293,67.0,0.0,0.0,0.0,171.0,92.0,0.0,0.0
247,1754490486.392558,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1754490486.3927774,646.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
249,1754490486.3930259,656.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
250,1754490486.3961294,67.0,220.0,122.0,243.0,175.0,216.0,98.0,1.0
251,1754490486.4028935,152.0,248.0,249.0,117.0,131.0,190.0,97.0,225.0
252,1754490486.4071577,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,1754490486.4073665,67.0,0.0,0.0,0.0,119.0,98.0,0.0,0.0
254,1754490486.4076138,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
255,1754490486.4097087,67.0,90.0,136.0,131.0,172.0,189.0,255.0,126.0
256,1754490486.4169977,67.0,32.0,168.0,42.0,177.0,224.0,49.0,110.0
257,1754490486.4223824,67.0,0.0,0.0,0.0,83.0,104.0,0.0,0.0
258,1754490486.422603,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1754490486.4228532,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
260,1754490486.4238527,152.0,126.0,230.0,60.0,213.0,199.0,46.0,107.0
261,1754490486.4301302,67.0,188.0,46.0,129.0,103.0,187.0,15.0,179.0
262,1754490486.4366624,152.0,16.0,46.0,179.0,218.0,220.0,209.0,79.0
263,1754490486.4378924,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1754490486.4380705,67.0,0.0,0.0,0.0,60.0,110.0,0.0,0.0
265,1754490486.4383147,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,1754490486.4434903,67.0,89.0,239.0,68.0,94.0,226.0,236.0,197.0
267,1754490486.452136,152.0,0.0,64.0,113.0,192.0,145.0,22.0,171.0
268,1754490486.4536579,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1754490486.4538076,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,1754490486.4540641,67.0,0.0,0.0,0.0,46.0,116.0,0.0,0.0
271,1754490486.46106,162.0,79.0,243.0,233.0,145.0,234.0,177.0,222.0
272,1754490486.4678757,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1754490486.4680343,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
274,1754490486.4683497,67.0,0.0,0.0,0.0,39.0,122.0,0.0,0.0
275,1754490486.468595,67.0,248.0,176.0,175.0,68.0,72.0,194.0,197.0
276,1754490486.4687994,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,1754490486.4748266,67.0,199.0,127.0,229.0,2.0,120.0,137.0,34.0
278,1754490486.4817722,67.0,179.0,230.0,244.0,123.0,2.0,189.0,95.0
279,1754490486.483584,67.0,0.0,0.0,0.0,136.0,128.0,0.0,0.0
280,1754490486.4837902,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,1754490486.48404,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1754490486.488445,152.0,31.0,117.0,60.0,174.0,74.0,191.0,136.0
283,1754490486.4961772,67.0,28.0,47.0,111.0,28.0,54.0,187.0,150.0
284,1754490486.4990149,67.0,0.0,0.0,0.0,232.0,134.0,0.0,0.0
285,1754490486.4992347,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1754490486.4994833,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1754490486.4997513,646.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
288,1754490486.499988,656.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
289,1754490486.5030425,152.0,199.0,122.0,107.0,52.0,127.0,151.0,49.0
290,1754490486.5102758,67.0,12.0,190.0,42.0,115.0,111.0,18.0,243.0
291,1754490486.5156188,67.0,0.0,0.0,0.0,222.0,140.0,0.0,0.0
292,1754490486.5158234,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,1754490486.5160792,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1754490486.5182621,152.0,208.0,31.0,137.0,8.0,231.0,239.0,20.0
295,1754490486.5250256,67.0,110.0,153.0,118.0,121.0,202.0,6.0,69.0
296,1754490486.5315502,152.0,98.0,127.0,243.0,93.0,205.0,227.0,103.0
297,1754490486.5323706,67.0,0.0,0.0,0.0,204.0,146.0,0.0,0.0
298,1754490486.5326567,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1754490486.5329878,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1754490486.5381277,162.0,127.0,71.0,238.0,223.0,138.0,47.0,140.0
301,1754490486.5449173,67.0,0.0,0.0,0.0,174.0,152.0,0.0,0.0
302,1754490486.5451343,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1754490486.545377,67.0,219.0,83.0,249.0,161.0,88.0,32.0,74.0
304,1754490486.5456302,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1754490486.5524035,67.0,196.0,75.0,198.0,167.0,97.0,213.0,43.0
306,1754490486.5593266,152.0,221.0,85.0,93.0,70.0,30.0,231.0,65.0
307,1754490486.5600758,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,1754490486.5602405,67.0,0.0,0.0,0.0,130.0,158.0,0.0,0.0
309,1754490486.5604885,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,1754490486.5658984,162.0,213.0,250.0,8.0,206.0,182.0,189.0,48.0
311,1754490486.5725014,152.0,106.0,247.0,10.0,72.0,233.0,8.0,81.0
312,1754490486.5772152,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1754490486.5774174,67.0,0.0,0.0,0.0,165.0,164.0,0.0,0.0
314,1754490486.5776682,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,1754490486.5800776,67.0,113.0,247.0,131.0,52.0,53.0,19.0,63.0
316,1754490486.5871317,152.0,122.0,68.0,128.0,2.0,230.0,132.0,196.0
317,1754490486.5904012,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,1754490486.5905998,67.0,0.0,0.0,0.0,81.0,170.0,0.0,0.0
319,1754490486.5908444,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,1754490486.5937214,67.0,185.0,231.0,118.0,56.0,122.0,85.0,129.0
321,1754490486.6017327,67.0,83.0,88.0,146.0,122.0,123.0,216.0,113.0
322,1754490486.605605,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,1754490486.605808,67.0,0.0,0.0,0.0,227.0,175.0,0.0,0.0
324,1754490486.6060638,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
