,timestamp,authentication_id,data_0,data_1,data_2,data_3,data_4,data_5,data_6,Label
89,1754941834.6209645,152,0,0,0,0,0,0,0,Benign
90,1754941834.6212134,162,0,0,0,0,0,0,0,Benign
91,1754941834.6366901,152,0,0,0,0,0,0,0,Benign
92,1754941834.6369088,67,0,0,0,124,44,0,0,Benign
93,1754941834.6371577,162,0,0,0,0,0,0,0,Benign
94,1754941834.6374214,656,0,0,0,0,0,0,0,Benign
95,1754941834.6519308,67,0,0,0,32,49,0,0,Benign
96,1754941834.6521406,162,0,0,0,0,0,0,0,Benign
97,1754941834.654225,152,0,0,0,0,0,0,0,Benign
98,1754941834.6682584,152,0,0,0,0,0,0,0,Benign
99,1754941834.668467,67,0,0,0,67,54,0,0,Benign
100,1754941834.6687224,162,0,0,0,0,0,0,0,Benign
101,1754941834.6821053,152,0,0,0,0,0,0,0,Benign
102,1754941834.6823132,67,0,0,0,233,58,0,0,Benign
103,1754941834.682565,162,0,0,0,0,0,0,0,Benign
104,1754941834.697278,152,0,0,0,0,0,0,0,Benign
105,1754941834.6975057,67,0,0,0,97,64,0,0,Benign
106,1754941834.6977382,162,0,0,0,0,0,0,0,Benign
107,1754941834.7120621,67,0,0,0,167,69,0,0,Benign
108,1754941834.7122896,152,0,0,0,0,0,0,0,Benign
109,1754941834.712536,162,0,0,0,0,0,0,0,Benign
110,1754941834.7274125,152,0,0,0,0,0,0,0,Benign
111,1754941834.7276242,67,0,0,0,13,75,0,0,Benign
112,1754941834.7278757,162,0,0,0,0,0,0,0,Benign
113,1754941834.7424173,162,0,0,0,0,0,0,0,Benign
114,1754941834.7426155,67,0,0,0,145,80,0,0,Benign
115,1754941834.7428703,152,0,0,0,0,0,0,0,Benign
116,1754941834.7431157,656,0,0,0,0,0,0,0,Benign
117,1754941834.758275,162,0,0,0,0,0,0,0,Benign
118,1754941834.7585053,67,0,0,0,144,86,0,0,Benign
119,1754941834.7587247,152,0,0,0,0,0,0,0,Benign
120,1754941834.7735367,162,0,0,0,0,0,0,0,Benign
121,1754941834.7737472,67,0,0,0,71,92,0,0,Benign
122,1754941834.7739997,152,0,0,0,0,0,0,0,Benign
123,1754941834.7881534,152,0,0,0,0,0,0,0,Benign
124,1754941834.7883728,67,0,0,0,18,98,0,0,Benign
125,1754941834.7886124,162,0,0,0,0,0,0,0,Benign
126,1754941834.805654,152,0,0,0,0,0,0,0,Benign
127,1754941834.8058565,67,0,0,0,137,103,0,0,Benign
128,1754941834.806103,162,0,0,0,0,0,0,0,Benign
129,1754941834.8187428,162,0,0,0,0,0,0,0,Benign
130,1754941834.818958,152,0,0,0,0,0,0,0,Benign
131,1754941834.8196125,67,0,0,0,213,109,0,0,Benign
132,1754941834.8336465,152,0,0,0,0,0,0,0,Benign
133,1754941834.8338568,67,0,0,0,199,115,0,0,Benign
134,1754941834.8341002,162,0,0,0,0,0,0,0,Benign
135,1754941834.8488152,67,0,0,0,191,121,0,0,Benign
136,1754941834.8490298,152,0,0,0,0,0,0,0,Benign
137,1754941834.8492749,162,0,0,0,0,0,0,0,Benign
138,1754941834.849537,656,0,0,0,0,0,0,0,Benign
139,1754941834.8637617,152,0,0,0,0,0,0,0,Benign
140,1754941834.863966,67,0,0,0,186,127,0,0,Benign
141,1754941834.8642118,162,0,0,0,0,0,0,0,Benign
142,1754941834.879815,162,0,0,0,0,0,0,0,Benign
143,1754941834.8800206,67,0,0,0,181,133,0,0,Benign
144,1754941834.8802733,152,0,0,0,0,0,0,0,Benign
145,1754941834.8954082,162,0,0,0,0,0,0,0,Benign
146,1754941834.895625,67,0,0,0,172,139,0,0,Benign
147,1754941834.8958797,152,0,0,0,0,0,0,0,Benign
148,1754941834.9090924,152,0,0,0,0,0,0,0,Benign
149,1754941834.9093046,67,0,0,0,1,146,0,0,Benign
150,1754941834.909546,162,0,0,0,0,0,0,0,Benign
151,1754941834.925459,162,0,0,0,0,0,0,0,Benign
152,1754941834.9256659,67,0,0,0,229,151,0,0,Benign
153,1754941834.9259357,152,0,0,0,0,0,0,0,Benign
154,1754941834.939046,67,0,0,0,187,157,0,0,Benign
155,1754941834.9392555,152,0,0,0,0,0,0,0,Benign
156,1754941834.939511,162,0,0,0,0,0,0,0,Benign
157,1754941834.9542172,152,0,0,0,0,0,0,0,Benign
158,1754941834.954421,67,0,0,0,127,163,0,0,Benign
159,1754941834.9546773,162,0,0,0,0,0,0,0,Benign
160,1754941834.9549205,656,0,0,0,0,0,0,0,Benign
