Created a socket
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
(0) None 0x0#
