Created a socket
(1754490486.0558937) can0 0xa2#34BFDA189E3EA6A9
(1754490486.0571725) can0 0x43#000000C903000000
(1754490486.0573525) can0 0x98#0000000000000000
(1754490486.057608) can0 0xa2#0000000000000000
(1754490486.0632384) can0 0x43#52F18C2F8E678118
(1754490486.072197) can0 0xa2#0000000000000000
(1754490486.0724025) can0 0x43#0000006005000000
(1754490486.0726607) can0 0x98#0000000000000000
(1754490486.0729344) can0 0x286#0000000F00000000
(1754490486.0731616) can0 0x290#0000000000000000
(1754490486.0733824) can0 0x98#68529433231B0055
(1754490486.08074) can0 0xa2#85371DAA6005CEE5
(1754490486.0874884) can0 0xa2#0000000000000000
(1754490486.0876615) can0 0x43#0000003B07000000
(1754490486.087914) can0 0x98#0000000000000000
(1754490486.0881383) can0 0x98#1C38FC252554BD3A
(1754490486.0972574) can0 0x43#7EA59B84B4753A7A
(1754490486.1021194) can0 0xa2#0000000100000000
(1754490486.1023204) can0 0x43#0000005A09000000
(1754490486.1025774) can0 0x98#0000000000000000
(1754490486.103733) can0 0xa2#EB796E8410F0ADE6
(1754490486.1092446) can0 0xa2#A59C8710362ABC2D
(1754490486.1157844) can0 0x43#E0BDC8151146CE37
(1754490486.1189854) can0 0xa2#0000000000000000
(1754490486.1192036) can0 0x43#000000E80B000000
(1754490486.1194541) can0 0x98#0000000000000000
(1754490486.1234374) can0 0x98#64EAA64A2728FCBA
(1754490486.1302483) can0 0x43#54C11468502B6020
(1754490486.1335053) can0 0x98#0000000000000000
(1754490486.1337159) can0 0x43#000000900E000000
(1754490486.1343963) can0 0xa2#0000000000000000
(1754490486.1366532) can0 0x98#4459E013D021B1FA
(1754490486.1452923) can0 0xa2#CCF2F84EF1DD4882
(1754490486.1485949) can0 0x43#0000007711000000
(1754490486.148772) can0 0x98#0000000000000000
(1754490486.149012) can0 0xa2#0000000100000000
(1754490486.1520498) can0 0x43#A2E09420A517F187
(1754490486.159208) can0 0x98#63F41D60367B7DF3
(1754490486.1636708) can0 0x43#0000009E14000000
(1754490486.1638823) can0 0x98#0000000000000000
(1754490486.1641262) can0 0xa2#0000000000000000
(1754490486.1656682) can0 0x43#224940C62E8FD50B
(1754490486.1721146) can0 0xa2#7D00CA0E3DA0164F
(1754490486.1786718) can0 0xa2#0000000000000000
(1754490486.1788735) can0 0x43#0000000018000000
(1754490486.1791377) can0 0x98#0000000000000000
(1754490486.179381) can0 0x286#0000000F00000000
(1754490486.179641) can0 0x290#0000005500000000
(1754490486.1798587) can0 0x43#86705AEFBF5A47A1
(1754490486.1876478) can0 0x43#5E8BFF0373DBB2EF
(1754490486.1937153) can0 0xa2#0000000000000000
(1754490486.1939352) can0 0x43#0000009D1B000000
(1754490486.1941774) can0 0x98#0000000000000000
(1754490486.195581) can0 0x98#1185E20C658D44CC
(1754490486.2021902) can0 0x98#0FB2D166D47122E1
(1754490486.2090342) can0 0x43#B28E99A82D10513B
(1754490486.210044) can0 0x98#0000000000000000
(1754490486.210222) can0 0x43#000000731F000000
(1754490486.2104728) can0 0xa2#0000000000000000
(1754490486.2153792) can0 0x43#989248A122B726C7
(1754490486.2220194) can0 0x43#D01245122E6B6A65
(1754490486.2239432) can0 0x43#0000007F23000000
(1754490486.2241585) can0 0x98#0000000000000000
(1754490486.2244031) can0 0xa2#0000000000000000
(1754490486.228633) can0 0x98#9396C1EF1F2D487B
(1754490486.2352452) can0 0x43#25ECF865002ECF72
(1754490486.2390554) can0 0x43#000000BE27000000
(1754490486.23927) can0 0x98#0000000000000000
(1754490486.2395191) can0 0xa2#0000000100000000
(1754490486.2418787) can0 0x98#3DEC23160F863209
