Created a socket
(1754490977.8800433) can0 0xa2#0000000000000000
(1754490977.880301) can0 0x290#0000000000000000
(1754490977.881889) can0 0x286#FFFFFFFFFFFFFFFF
(1754490977.8946285) can0 0x43#000000CB03000000
(1754490977.894838) can0 0xa2#0000000000000000
(1754490977.89611) can0 0x98#0000000000000000
(1754490977.9096565) can0 0x98#0000000000000000
(1754490977.9098816) can0 0x43#0000007B02000000
(1754490977.910127) can0 0xa2#0000000000000000
(1754490977.9246716) can0 0x43#0000007101000000
(1754490977.9249015) can0 0x98#0000000000000000
(1754490977.9251444) can0 0xa2#0000000000000000
(1754490977.939564) can0 0x43#000000AE00000000
(1754490977.939789) can0 0x98#0000000000000000
(1754490977.9400373) can0 0xa2#0000000000000000
(1754490977.9402854) can0 0x286#0000000000000000
(1754490977.9551024) can0 0x98#0000000000000000
(1754490977.9553196) can0 0x43#0000003400000000
(1754490977.955568) can0 0xa2#0000000000000000
(1754490977.9697711) can0 0x98#0000000000000000
(1754490977.9699912) can0 0x43#0000000100000000
(1754490977.9710915) can0 0xa2#0000000000000000
(1754490977.9852235) can0 0xa2#0000000000000000
(1754490977.9854605) can0 0x43#0000001600000000
(1754490977.98571) can0 0x98#0000000000000000
(1754490977.9859588) can0 0x290#0000000000000000
(1754490977.9870057) can0 0x286#FFFFFFFFFFFFFFFF
(1754490977.9995663) can0 0x43#0000007400000000
(1754490977.9998014) can0 0x98#0000000000000000
(1754490978.0000448) can0 0xa2#0000000000000000
(1754490978.0143745) can0 0xa2#0000000000000000
(1754490978.0145938) can0 0x43#0000001901000000
(1754490978.0148544) can0 0x98#0000000000000000
(1754490978.0294392) can0 0xa2#0000000000000000
(1754490978.029669) can0 0x43#0000000602000000
(1754490978.029917) can0 0x98#0000000000000000
(1754490978.0446281) can0 0xa2#0000000000000000
(1754490978.0448067) can0 0x43#0000003A03000000
(1754490978.0450716) can0 0x98#0000000000000000
(1754490978.0453122) can0 0x286#0000000000000000
(1754490978.060298) can0 0xa2#0000000000000000
(1754490978.060565) can0 0x43#000000B504000000
(1754490978.0607777) can0 0x98#0000000000000000
(1754490978.0747077) can0 0x43#0000007506000000
(1754490978.074946) can0 0x98#0000000000000000
(1754490978.0751915) can0 0xa2#0000000000000000
(1754490978.0901804) can0 0x43#0000007908000000
(1754490978.090414) can0 0x98#0000000000000000
(1754490978.0906656) can0 0xa2#0000000000000000
(1754490978.0909066) can0 0x290#0000000000000000
(1754490978.09189) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.1047707) can0 0xa2#0000000000000000
(1754490978.1050007) can0 0x43#000000C10A000000
(1754490978.1052508) can0 0x98#0000000000000000
(1754490978.120165) can0 0x98#0000000000000000
(1754490978.1203928) can0 0x43#0000004A0D000000
(1754490978.1206348) can0 0xa2#0000000000000000
(1754490978.1346347) can0 0xa2#0000000000000000
(1754490978.134836) can0 0x43#0000001410000000
(1754490978.1350777) can0 0x98#0000000000000000
(1754490978.1495178) can0 0xa2#0000000000000000
(1754490978.1497288) can0 0x43#0000001E13000000
(1754490978.1499712) can0 0x98#0000000000000000
(1754490978.150227) can0 0x286#0000000000000000
(1754490978.1644964) can0 0x98#0000000000000000
(1754490978.1647239) can0 0x43#0000006416000000
(1754490978.1649792) can0 0xa2#0000000000000000
(1754490978.1796465) can0 0x98#0000000000000000
(1754490978.1798728) can0 0x43#000000E619000000
(1754490978.1801207) can0 0xa2#0000000000000000
(1754490978.1948383) can0 0xa2#0000000000000000
(1754490978.195039) can0 0x43#000000A21D000000
(1754490978.1952932) can0 0x98#0000000000000000
(1754490978.1955647) can0 0x290#0000000000000000
(1754490978.1964018) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.2097185) can0 0xa2#0000000000000000
(1754490978.2099497) can0 0x43#0000009521000000
(1754490978.2102063) can0 0x98#0000000000000000
(1754490978.2246854) can0 0xa2#0000000000000000
(1754490978.224904) can0 0x43#000000BC25000000
(1754490978.2251678) can0 0x98#0000000000000000
(1754490978.239635) can0 0x98#0000000000000000
(1754490978.2398596) can0 0x43#000000172A000000
(1754490978.2401185) can0 0xa2#0000000000000000
(1754490978.2546027) can0 0x98#0000000000000000
(1754490978.2548175) can0 0x43#000000A22E000000
(1754490978.2550807) can0 0xa2#0000000000000000
(1754490978.2553384) can0 0x286#0000000000000000
(1754490978.2695608) can0 0x43#0000005A33000000
(1754490978.2697768) can0 0x98#0000000000000000
(1754490978.2700298) can0 0xa2#0000000000000000
(1754490978.2848084) can0 0x43#0000003E38000000
(1754490978.2850306) can0 0x98#0000000000000000
(1754490978.2857163) can0 0xa2#0000000000000000
(1754490978.2995117) can0 0xa2#0000000000000000
(1754490978.2996988) can0 0x43#000000493D000000
(1754490978.299947) can0 0x98#0000000000000000
(1754490978.3002014) can0 0x290#0000000000000000
(1754490978.305845) can0 0x286#FFFFFFFFFFFFFFFF
(1754490978.3150806) can0 0xa2#0000000000000000
(1754490978.315297) can0 0x98#0000000000000000
(1754490978.3155441) can0 0x43#0000007A42000000
(1754490978.329893) can0 0x43#000000CD47000000
(1754490978.3301272) can0 0x98#0000000000000000
(1754490978.3303623) can0 0xa2#0000000000000000
(1754490978.3450031) can0 0xa2#0000000000000000
(1754490978.3452408) can0 0x43#000000404D000000
(1754490978.3454804) can0 0x98#0000000000000000
(1754490978.360039) can0 0xa2#0000000000000000
(1754490978.3602228) can0 0x43#000000CF52000000
(1754490978.3604698) can0 0x98#0000000000000000
