Created a socket
(1754941834.5744693) can0 0x98#0000000000000000
(1754941834.5896826) can0 0x98#0000000000000000
(1754941834.5899277) can0 0x43#0000002F1F000000
(1754941834.5901191) can0 0xa2#0000000000000000
(1754941834.6053462) can0 0xa2#0000000000000000
(1754941834.6054769) can0 0x43#0000007E23000000
(1754941834.6057553) can0 0x98#0000000000000000
(1754941834.6207657) can0 0x43#000000BD27000000
(1754941834.6209645) can0 0x98#0000000000000000
(1754941834.6212134) can0 0xa2#0000000000000000
(1754941834.6366901) can0 0x98#0000000000000000
(1754941834.6369088) can0 0x43#0000007C2C000000
(1754941834.6371577) can0 0xa2#0000000000000000
(1754941834.6374214) can0 0x290#0000000000000000
(1754941834.6519308) can0 0x43#0000002031000000
(1754941834.6521406) can0 0xa2#0000000000000000
(1754941834.654225) can0 0x98#0000000000000000
(1754941834.6682584) can0 0x98#0000000000000000
(1754941834.668467) can0 0x43#0000004336000000
(1754941834.6687224) can0 0xa2#0000000000000000
(1754941834.6821053) can0 0x98#0000000000000000
(1754941834.6823132) can0 0x43#000000E93A000000
(1754941834.682565) can0 0xa2#0000000000000000
(1754941834.697278) can0 0x98#0000000000000000
(1754941834.6975057) can0 0x43#0000006140000000
(1754941834.6977382) can0 0xa2#0000000000000000
(1754941834.7120621) can0 0x43#000000A745000000
(1754941834.7122896) can0 0x98#0000000000000000
(1754941834.712536) can0 0xa2#0000000000000000
(1754941834.7274125) can0 0x98#0000000000000000
(1754941834.7276242) can0 0x43#0000000D4B000000
(1754941834.7278757) can0 0xa2#0000000000000000
(1754941834.7424173) can0 0xa2#0000000000000000
(1754941834.7426155) can0 0x43#0000009150000000
(1754941834.7428703) can0 0x98#0000000000000000
(1754941834.7431157) can0 0x290#0000000000000000
(1754941834.758275) can0 0xa2#0000000000000000
(1754941834.7585053) can0 0x43#0000009056000000
(1754941834.7587247) can0 0x98#0000000000000000
(1754941834.7735367) can0 0xa2#0000000000000000
(1754941834.7737472) can0 0x43#000000475C000000
(1754941834.7739997) can0 0x98#0000000000000000
(1754941834.7881534) can0 0x98#0000000000000000
(1754941834.7883728) can0 0x43#0000001262000000
(1754941834.7886124) can0 0xa2#0000000000000000
(1754941834.805654) can0 0x98#0000000000000000
(1754941834.8058565) can0 0x43#0000008967000000
(1754941834.806103) can0 0xa2#0000000000000000
(1754941834.8187428) can0 0xa2#0000000000000000
(1754941834.818958) can0 0x98#0000000000000000
(1754941834.8196125) can0 0x43#000000D56D000000
(1754941834.8336465) can0 0x98#0000000000000000
(1754941834.8338568) can0 0x43#000000C773000000
(1754941834.8341002) can0 0xa2#0000000000000000
(1754941834.8488152) can0 0x43#000000BF79000000
(1754941834.8490298) can0 0x98#0000000000000000
(1754941834.8492749) can0 0xa2#0000000000000000
(1754941834.849537) can0 0x290#0000000000000000
(1754941834.8637617) can0 0x98#0000000000000000
(1754941834.863966) can0 0x43#000000BA7F000000
(1754941834.8642118) can0 0xa2#0000000000000000
(1754941834.879815) can0 0xa2#0000000000000000
(1754941834.8800206) can0 0x43#000000B585000000
(1754941834.8802733) can0 0x98#0000000000000000
(1754941834.8954082) can0 0xa2#0000000000000000
(1754941834.895625) can0 0x43#000000AC8B000000
(1754941834.8958797) can0 0x98#0000000000000000
(1754941834.9090924) can0 0x98#0000000000000000
(1754941834.9093046) can0 0x43#0000000192000000
(1754941834.909546) can0 0xa2#0000000000000000
(1754941834.925459) can0 0xa2#0000000000000000
(1754941834.9256659) can0 0x43#000000E597000000
(1754941834.9259357) can0 0x98#0000000000000000
(1754941834.939046) can0 0x43#000000BB9D000000
