Created a socket
(1754956215.848152) can0 0x98#0000000000000000
(1754956215.8641684) can0 0xa2#0000000000000000
(1754956215.8643775) can0 0x43#000000E210000000
(1754956215.864628) can0 0x98#0000000000000000
(1754956215.8789308) can0 0x43#000000360E000000
(1754956215.879149) can0 0x98#0000000000000000
(1754956215.879394) can0 0xa2#0000000000000000
(1754956215.894516) can0 0xa2#0000000000000000
(1754956215.8947237) can0 0x43#0000006B0B000000
(1754956215.894976) can0 0x98#0000000000000000
(1754956215.9096088) can0 0xa2#0000000000000000
(1754956215.9098074) can0 0x43#000000EC08000000
(1754956215.9100595) can0 0x98#0000000000000000
(1754956215.925132) can0 0x43#000000D906000000
(1754956215.9253488) can0 0x98#0000000000000000
(1754956215.925596) can0 0xa2#0000000000000000
(1754956215.9407809) can0 0x43#000000EF04000000
(1754956215.9409912) can0 0xa2#0000000000000000
(1754956215.9412427) can0 0x98#0000000000000000
(1754956215.9414961) can0 0x290#0000005500000000
(1754956215.9568493) can0 0xa2#0000000000000000
(1754956215.9570618) can0 0x43#0000005403000000
(1754956215.9573095) can0 0x98#0000000000000000
(1754956215.9713137) can0 0x98#0000000000000000
(1754956215.9715188) can0 0x43#0000002D02000000
(1754956215.9717655) can0 0xa2#0000000000000000
(1754956215.9877887) can0 0x43#0000003601000000
(1754956215.9880073) can0 0x98#0000000000000000
(1754956215.988254) can0 0xa2#0000000000000000
(1754956216.0014985) can0 0x98#0000000000000000
(1754956216.0017097) can0 0x43#0000007E00000000
(1754956216.0019574) can0 0xa2#0000000000000000
(1754956216.0173125) can0 0x98#0000000000000000
(1754956216.017518) can0 0x43#0000001B00000000
(1754956216.0177624) can0 0xa2#0000000000000000
(1754956216.0332005) can0 0x98#0000000000000000
(1754956216.0334246) can0 0x43#0000000000000000
(1754956216.0336661) can0 0xa2#0000000000000000
(1754956216.0462663) can0 0xa2#0000000000000000
(1754956216.046488) can0 0x290#0000005500000000
(1754956216.0471556) can0 0x98#0000000000000000
(1754956216.0473878) can0 0x43#0000002800000000
(1754956216.0610142) can0 0x43#0000009900000000
(1754956216.061226) can0 0xa2#0000000000000000
(1754956216.0631614) can0 0x98#0000000000000000
(1754956216.0764968) can0 0x43#0000006001000000
(1754956216.076711) can0 0x98#0000000000000000
(1754956216.0769598) can0 0xa2#0000000000000000
(1754956216.091778) can0 0x43#0000005102000000
(1754956216.091997) can0 0x98#0000000000000000
(1754956216.0922415) can0 0xa2#0000000000000000
(1754956216.1063797) can0 0x43#0000009803000000
(1754956216.1065876) can0 0xa2#0000000000000000
(1754956216.107727) can0 0x98#0000000000000000
(1754956216.1214507) can0 0x43#0000004205000000
(1754956216.1216857) can0 0x98#0000000000000000
(1754956216.1219184) can0 0xa2#0000000000000000
(1754956216.1371222) can0 0x43#0000001907000000
(1754956216.137343) can0 0x98#0000000000000000
(1754956216.1375885) can0 0xa2#0000000000000000
(1754956216.152344) can0 0x43#0000003409000000
(1754956216.152556) can0 0x98#0000000000000000
(1754956216.1528018) can0 0xa2#0000000000000000
(1754956216.1530519) can0 0x290#0000005500000000
(1754956216.1688807) can0 0xa2#0000000000000000
(1754956216.169097) can0 0x43#000000910B000000
(1754956216.1693463) can0 0x98#0000000000000000
(1754956216.1826456) can0 0x43#000000310E000000
(1754956216.1828685) can0 0x98#0000000000000000
(1754956216.1831145) can0 0xa2#0000000000000000
(1754956216.1978672) can0 0x43#0000004311000000
(1754956216.1980884) can0 0x98#0000000000000000
(1754956216.1983318) can0 0xa2#0000000000000000
(1754956216.2131317) can0 0xa2#0000000000000000
(1754956216.213343) can0 0x43#0000006514000000
(1754956216.2135992) can0 0x98#0000000000000000
(1754956216.2289915) can0 0xa2#0000000000000000
(1754956216.2292092) can0 0x98#0000000000000000
(1754956216.2301524) can0 0x43#000000C417000000
(1754956216.243279) can0 0x43#0000005D1B000000
(1754956216.243521) can0 0x98#0000000000000000
(1754956216.243729) can0 0xa2#0000000000000000
(1754956216.2586715) can0 0x43#0000002F1F000000
(1754956216.2588816) can0 0xa2#0000000000000000
(1754956216.259152) can0 0x98#0000000000000000
(1754956216.2593827) can0 0x290#0000005500000000
(1754956216.2736511) can0 0x98#0000000000000000
(1754956216.2737963) can0 0x43#0000003723000000
(1754956216.2740562) can0 0xa2#0000000000000000
(1754956216.289846) can0 0x43#0000000828000000
(1754956216.291066) can0 0xa2#0000000000000000
(1754956216.291281) can0 0x98#0000000000000000
(1754956216.3051615) can0 0x98#0000000000000000
(1754956216.308341) can0 0xa2#0000000000000000
(1754956216.30855) can0 0x43#0000007C2C000000
(1754956216.3195884) can0 0x43#0000002031000000
(1754956216.3197954) can0 0x98#0000000000000000
(1754956216.3200443) can0 0xa2#0000000000000000
(1754956216.3362956) can0 0x98#0000000000000000
(1754956216.336491) can0 0x43#000000EF35000000
(1754956216.3367386) can0 0xa2#0000000000000000
(1754956216.3517547) can0 0x98#0000000000000000
(1754956216.3519576) can0 0x43#000000953B000000
(1754956216.352205) can0 0xa2#0000000000000000
(1754956216.3661256) can0 0xa2#0000000000000000
(1754956216.3663287) can0 0x43#0000006140000000
(1754956216.3665814) can0 0x98#0000000000000000
(1754956216.3668377) can0 0x290#0000005500000000
(1754956216.3816507) can0 0x43#000000A745000000
(1754956216.3818684) can0 0x98#0000000000000000
(1754956216.382112) can0 0xa2#0000000000000000
(1754956216.3961895) can0 0xa2#0000000000000000
(1754956216.3963995) can0 0x43#0000000D4B000000
(1754956216.396657) can0 0x98#0000000000000000
(1754956216.410779) can0 0xa2#0000000000000000
(1754956216.4109833) can0 0x98#0000000000000000
(1754956216.4117246) can0 0x43#0000009150000000
(1754956216.4264333) can0 0xa2#0000000000000000
(1754956216.4266484) can0 0x98#0000000000000000
(1754956216.426891) can0 0x43#0000003056000000
(1754956216.4428165) can0 0x43#000000E55B000000
(1754956216.4430377) can0 0x98#0000000000000000
(1754956216.4432795) can0 0xa2#0000000000000000
(1754956216.4572241) can0 0x98#0000000000000000
(1754956216.4574394) can0 0x43#0000001262000000
(1754956216.4576814) can0 0xa2#0000000000000000
(1754956216.4719744) can0 0xa2#0000000000000000
(1754956216.472186) can0 0x98#0000000000000000
(1754956216.4724286) can0 0x43#000000ED67000000
(1754956216.4726694) can0 0x290#0000005500000000
(1754956216.4868424) can0 0x43#000000D56D000000
(1754956216.4870663) can0 0x98#0000000000000000
(1754956216.4873087) can0 0xa2#0000000000000000
(1754956216.5018227) can0 0xa2#0000000000000000
(1754956216.5020359) can0 0x43#000000C773000000
(1754956216.5022879) can0 0x98#0000000000000000
(1754956216.5167272) can0 0x98#0000000000000000
(1754956216.5169318) can0 0x43#000000BF79000000
(1754956216.5171878) can0 0xa2#0000000000000000
(1754956216.5317645) can0 0x98#0000000000000000
(1754956216.5319674) can0 0x43#000000BA7F000000
(1754956216.532223) can0 0xa2#0000000000000000
(1754956216.5469313) can0 0xa2#0000000000000000
(1754956216.5471308) can0 0x43#000000B585000000
(1754956216.5473814) can0 0x98#0000000000000000
(1754956216.5617564) can0 0x43#000000AC8B000000
(1754956216.5619786) can0 0x98#0000000000000000
(1754956216.5622118) can0 0xa2#0000000000000000
(1754956216.5767665) can0 0x98#0000000000000000
(1754956216.5769758) can0 0x43#0000009B91000000
(1754956216.5772226) can0 0xa2#0000000000000000
(1754956216.577469) can0 0x290#0000005500000000
(1754956216.5917408) can0 0x98#0000000000000000
(1754956216.5919485) can0 0x43#0000008197000000
(1754956216.5921993) can0 0xa2#0000000000000000
(1754956216.6074145) can0 0x98#0000000000000000
(1754956216.6076155) can0 0x43#000000589D000000
